0, 10.9550, 15.4348, 8.3916e-07, 0:00:01.087371, 482161.10
1, 10.9027, 15.1165, 1.6783e-06, 0:00:01.034674, 506718.06
2, 10.8044, 14.5242, 2.5175e-06, 0:00:01.048907, 499842.22
3, 10.6627, 13.0110, 3.3566e-06, 0:00:01.049066, 499766.46
4, 10.5201, 10.6126, 4.1958e-06, 0:00:01.048567, 500004.29
5, 10.3778, 8.9110, 5.0350e-06, 0:00:01.052711, 498036.02
6, 10.2584, 7.6121, 5.8741e-06, 0:00:01.048367, 500099.68
7, 10.1488, 6.5825, 6.7133e-06, 0:00:01.052626, 498076.24
8, 10.0384, 5.4657, 7.5524e-06, 0:00:01.058402, 495358.10
9, 9.9633, 4.6455, 8.3916e-06, 0:00:01.053115, 497844.96
10, 9.8778, 3.8448, 9.2308e-06, 0:00:01.042867, 502737.17
11, 9.8304, 3.4491, 1.0070e-05, 0:00:01.050920, 498884.79
12, 9.7838, 3.0291, 1.0909e-05, 0:00:01.055066, 496924.36
13, 9.7470, 2.7235, 1.1748e-05, 0:00:01.057134, 495952.26
14, 9.6878, 2.5927, 1.2587e-05, 0:00:01.057053, 495990.27
15, 9.6665, 2.4386, 1.3427e-05, 0:00:01.058450, 495335.63
16, 9.6531, 2.3427, 1.4266e-05, 0:00:01.051379, 498666.99
17, 9.6302, 2.3069, 1.5105e-05, 0:00:01.049788, 499422.74
18, 9.6805, 2.3364, 1.5944e-05, 0:00:01.054107, 497376.45
19, 9.6755, 2.3528, 1.6783e-05, 0:00:01.048798, 499894.16
