0, 10.9550, 15.4349, 8.3916e-07, 0:00:01.256504, 417259.32
1, 10.9027, 15.1165, 1.6783e-06, 0:00:01.039994, 504125.99
2, 10.8044, 14.5244, 2.5175e-06, 0:00:01.051605, 498559.82
3, 10.6627, 13.0109, 3.3566e-06, 0:00:01.048946, 499823.63
4, 10.5201, 10.6126, 4.1958e-06, 0:00:01.050468, 499099.45
5, 10.3778, 8.9109, 5.0350e-06, 0:00:01.056343, 496323.64
6, 10.2584, 7.6122, 5.8741e-06, 0:00:01.054746, 497075.13
7, 10.1488, 6.5825, 6.7133e-06, 0:00:01.057167, 495936.78
8, 10.0384, 5.4657, 7.5524e-06, 0:00:01.056831, 496094.46
9, 9.9633, 4.6454, 8.3916e-06, 0:00:01.054927, 496989.84
