0, 10.9550, 15.3417, 8.3916e-07, 0:00:20.631282, 25412.28
1, 10.9026, 14.8624, 1.6783e-06, 0:00:01.344413, 389975.40
2, 10.8039, 14.4635, 2.5175e-06, 0:00:01.340382, 391148.20
3, 10.6621, 12.9313, 3.3566e-06, 0:00:01.343372, 390277.60
4, 10.5186, 10.5768, 4.1958e-06, 0:00:01.341006, 390966.19
5, 10.3768, 8.8718, 5.0350e-06, 0:00:01.344012, 390091.76
6, 10.2573, 7.5757, 5.8741e-06, 0:00:01.343112, 390353.15
7, 10.1468, 6.4489, 6.7133e-06, 0:00:01.346746, 389299.84
8, 10.0357, 5.5058, 7.5524e-06, 0:00:01.347379, 389116.94
9, 9.9612, 4.5935, 8.3916e-06, 0:00:01.347856, 388979.24
10, 9.8757, 3.8960, 9.2308e-06, 0:00:01.343946, 390110.91
11, 9.8283, 3.3728, 1.0070e-05, 0:00:01.342880, 390420.59
12, 9.7817, 2.9918, 1.0909e-05, 0:00:01.346747, 389299.55
13, 9.7444, 2.7027, 1.1748e-05, 0:00:01.344082, 390071.44
14, 9.6851, 2.5519, 1.2587e-05, 0:00:01.345777, 389580.15
15, 9.6636, 2.4617, 1.3427e-05, 0:00:01.353870, 387251.36
16, 9.6506, 2.3412, 1.4266e-05, 0:00:01.343788, 390156.78
17, 9.6274, 2.2927, 1.5105e-05, 0:00:01.344091, 390068.83
18, 9.6777, 2.3020, 1.5944e-05, 0:00:01.346217, 389452.81
19, 9.6724, 2.4071, 1.6783e-05, 0:00:01.346436, 389389.47
20, 9.5716, 2.2371, 1.7622e-05, 0:00:01.338739, 391628.24
21, 9.5382, 2.2881, 1.8462e-05, 0:00:01.342258, 390601.51
22, 9.5231, 2.2467, 1.9301e-05, 0:00:01.344505, 389948.72
23, 9.5115, 2.2051, 2.0140e-05, 0:00:01.338415, 391723.05
24, 9.4459, 2.2071, 2.0979e-05, 0:00:01.344077, 390072.89
25, 9.4121, 2.1768, 2.1818e-05, 0:00:01.342179, 390624.50
26, 9.3964, 2.0788, 2.2657e-05, 0:00:01.344924, 389827.23
27, 9.3526, 2.1190, 2.3497e-05, 0:00:01.342468, 390540.41
28, 9.3230, 2.1145, 2.4336e-05, 0:00:01.339584, 391381.20
29, 9.2733, 2.1102, 2.5175e-05, 0:00:01.339371, 391443.45
30, 9.3090, 2.0545, 2.6014e-05, 0:00:01.339606, 391374.78
31, 9.2316, 2.0047, 2.6853e-05, 0:00:01.345806, 389571.75
32, 9.2090, 1.9201, 2.7692e-05, 0:00:01.339877, 391295.62
