1631, 3.9788, 0.3578, 5.9691e-04, 0:00:00.682014, 768734.95, [tensor(0.5155, device='cuda:0'), tensor(0.5175, device='cuda:0')]
1632, 3.9422, 0.3850, 5.9690e-04, 0:00:00.680010, 771000.43, [tensor(0.5120, device='cuda:0'), tensor(0.5165, device='cuda:0')]
1633, 3.9761, 0.4184, 5.9689e-04, 0:00:00.679003, 772143.86, [tensor(0.5127, device='cuda:0'), tensor(0.5162, device='cuda:0')]
1634, 3.9171, 0.3683, 5.9688e-04, 0:00:00.678395, 772835.88, [tensor(0.5160, device='cuda:0'), tensor(0.5158, device='cuda:0')]
1635, 3.9321, 0.3781, 5.9688e-04, 0:00:00.679361, 771736.97, [tensor(0.5165, device='cuda:0'), tensor(0.5165, device='cuda:0')]
1636, 4.0188, 0.3484, 5.9687e-04, 0:00:00.676205, 775338.84, [tensor(0.5146, device='cuda:0'), tensor(0.5147, device='cuda:0')]
1637, 3.9052, 0.3680, 5.9686e-04, 0:00:00.680909, 769982.48, [tensor(0.5140, device='cuda:0'), tensor(0.5177, device='cuda:0')]
1638, 3.8720, 0.3674, 5.9686e-04, 0:00:00.678482, 772736.79, [tensor(0.5162, device='cuda:0'), tensor(0.5151, device='cuda:0')]
1639, 3.8796, 0.3690, 5.9685e-04, 0:00:00.683899, 766616.12, [tensor(0.5137, device='cuda:0'), tensor(0.5169, device='cuda:0')]
1640, 3.8990, 0.3200, 5.9684e-04, 0:00:00.678480, 772739.06, [tensor(0.5131, device='cuda:0'), tensor(0.5146, device='cuda:0')]
1641, 3.9010, 0.3339, 5.9684e-04, 0:00:00.678923, 772234.85, [tensor(0.5134, device='cuda:0'), tensor(0.5156, device='cuda:0')]
1642, 3.9206, 0.3589, 5.9683e-04, 0:00:00.680288, 770685.36, [tensor(0.5154, device='cuda:0'), tensor(0.5175, device='cuda:0')]
1643, 3.9066, 0.3280, 5.9682e-04, 0:00:00.680439, 770514.33, [tensor(0.5142, device='cuda:0'), tensor(0.5181, device='cuda:0')]
1644, 3.8711, 0.2942, 5.9682e-04, 0:00:00.679362, 771735.83, [tensor(0.5133, device='cuda:0'), tensor(0.5158, device='cuda:0')]
1645, 3.8994, 0.3227, 5.9681e-04, 0:00:00.677925, 773371.69, [tensor(0.5152, device='cuda:0'), tensor(0.5141, device='cuda:0')]
1646, 3.8484, 0.3226, 5.9680e-04, 0:00:00.680707, 770210.97, [tensor(0.5158, device='cuda:0'), tensor(0.5147, device='cuda:0')]
1647, 3.9078, 0.3390, 5.9680e-04, 0:00:00.683448, 767122.00, [tensor(0.5131, device='cuda:0'), tensor(0.5194, device='cuda:0')]
1648, 3.8996, 0.3491, 5.9679e-04, 0:00:00.679446, 771640.42, [tensor(0.5135, device='cuda:0'), tensor(0.5173, device='cuda:0')]
1649, 3.8893, 0.3550, 5.9678e-04, 0:00:00.678913, 772246.22, [tensor(0.5132, device='cuda:0'), tensor(0.5166, device='cuda:0')]
1650, 3.8233, 0.3702, 5.9678e-04, 0:00:00.679949, 771069.59, [tensor(0.5160, device='cuda:0'), tensor(0.5160, device='cuda:0')]
1651, 3.8899, 0.3919, 5.9677e-04, 0:00:00.681271, 769573.34, [tensor(0.5171, device='cuda:0'), tensor(0.5183, device='cuda:0')]
1652, 3.8524, 0.3728, 5.9676e-04, 0:00:00.676964, 774469.54, [tensor(0.5174, device='cuda:0'), tensor(0.5140, device='cuda:0')]
1653, 3.8546, 0.4309, 5.9676e-04, 0:00:00.680265, 770711.41, [tensor(0.5172, device='cuda:0'), tensor(0.5161, device='cuda:0')]
1654, 3.8697, 0.3844, 5.9675e-04, 0:00:00.677308, 774076.20, [tensor(0.5137, device='cuda:0'), tensor(0.5141, device='cuda:0')]
1655, 3.8126, 0.3416, 5.9674e-04, 0:00:00.681809, 768966.09, [tensor(0.5145, device='cuda:0'), tensor(0.5168, device='cuda:0')]
1656, 3.8297, 0.3265, 5.9673e-04, 0:00:00.678124, 773144.73, [tensor(0.5144, device='cuda:0'), tensor(0.5132, device='cuda:0')]
1657, 3.8293, 0.3691, 5.9673e-04, 0:00:00.678051, 773227.97, [tensor(0.5166, device='cuda:0'), tensor(0.5149, device='cuda:0')]
1658, 3.8877, 0.3847, 5.9672e-04, 0:00:00.678128, 773140.17, [tensor(0.5131, device='cuda:0'), tensor(0.5175, device='cuda:0')]
1659, 3.8166, 0.3783, 5.9671e-04, 0:00:00.682320, 768390.20, [tensor(0.5129, device='cuda:0'), tensor(0.5191, device='cuda:0')]
1660, 3.7352, 0.4319, 5.9671e-04, 0:00:00.677752, 773569.09, [tensor(0.5148, device='cuda:0'), tensor(0.5143, device='cuda:0')]
1661, 3.8244, 0.3979, 5.9670e-04, 0:00:00.681567, 769239.12, [tensor(0.5121, device='cuda:0'), tensor(0.5183, device='cuda:0')]
1662, 3.8232, 0.4386, 5.9669e-04, 0:00:00.679970, 771045.78, [tensor(0.5174, device='cuda:0'), tensor(0.5145, device='cuda:0')]
1663, 3.7625, 0.4328, 5.9669e-04, 0:00:00.680676, 770246.05, [tensor(0.5145, device='cuda:0'), tensor(0.5171, device='cuda:0')]
1664, 3.7582, 0.3703, 5.9668e-04, 0:00:00.682666, 768000.75, [tensor(0.5114, device='cuda:0'), tensor(0.5175, device='cuda:0')]
1665, 3.8122, 0.3740, 5.9667e-04, 0:00:00.678963, 772189.35, [tensor(0.5128, device='cuda:0'), tensor(0.5150, device='cuda:0')]
1666, 3.7840, 0.3646, 5.9666e-04, 0:00:00.688491, 761503.06, [tensor(0.5134, device='cuda:0'), tensor(0.5225, device='cuda:0')]
1667, 3.8548, 0.3962, 5.9666e-04, 0:00:00.680506, 770438.47, [tensor(0.5213, device='cuda:0'), tensor(0.5168, device='cuda:0')]
1668, 3.7908, 0.3425, 5.9665e-04, 0:00:00.678186, 773074.05, [tensor(0.5136, device='cuda:0'), tensor(0.5148, device='cuda:0')]
1669, 3.7501, 0.3230, 5.9664e-04, 0:00:00.680836, 770065.04, [tensor(0.5142, device='cuda:0'), tensor(0.5160, device='cuda:0')]
1670, 3.8134, 0.3489, 5.9664e-04, 0:00:00.680858, 770040.16, [tensor(0.5139, device='cuda:0'), tensor(0.5169, device='cuda:0')]
1671, 3.7545, 0.3362, 5.9663e-04, 0:00:00.681130, 769732.65, [tensor(0.5134, device='cuda:0'), tensor(0.5173, device='cuda:0')]
1672, 3.7256, 0.3516, 5.9662e-04, 0:00:00.677899, 773401.35, [tensor(0.5129, device='cuda:0'), tensor(0.5146, device='cuda:0')]
1673, 3.8838, 0.3446, 5.9662e-04, 0:00:00.678192, 773067.21, [tensor(0.5122, device='cuda:0'), tensor(0.5150, device='cuda:0')]
1674, 3.9558, 0.4248, 5.9661e-04, 0:00:00.680331, 770636.65, [tensor(0.5165, device='cuda:0'), tensor(0.5157, device='cuda:0')]
1675, 3.9209, 0.3855, 5.9660e-04, 0:00:00.681060, 769811.76, [tensor(0.5132, device='cuda:0'), tensor(0.5140, device='cuda:0')]
1676, 3.9341, 0.3624, 5.9659e-04, 0:00:00.680325, 770643.44, [tensor(0.5187, device='cuda:0'), tensor(0.5152, device='cuda:0')]
1677, 3.9427, 0.3492, 5.9659e-04, 0:00:00.679776, 771265.83, [tensor(0.5173, device='cuda:0'), tensor(0.5148, device='cuda:0')]
1678, 3.9379, 0.3334, 5.9658e-04, 0:00:00.680921, 769968.91, [tensor(0.5131, device='cuda:0'), tensor(0.5153, device='cuda:0')]
1679, 3.9435, 0.3750, 5.9657e-04, 0:00:00.680867, 770029.98, [tensor(0.5127, device='cuda:0'), tensor(0.5170, device='cuda:0')]
1680, 3.9413, 0.3574, 5.9657e-04, 0:00:00.682887, 767752.20, [tensor(0.5179, device='cuda:0'), tensor(0.5179, device='cuda:0')]
1681, 3.9225, 0.3192, 5.9656e-04, 0:00:00.682278, 768437.50, [tensor(0.5122, device='cuda:0'), tensor(0.5190, device='cuda:0')]
1682, 3.8904, 0.3277, 5.9655e-04, 0:00:00.680665, 770258.50, [tensor(0.5119, device='cuda:0'), tensor(0.5150, device='cuda:0')]
1683, 3.8730, 0.3203, 5.9654e-04, 0:00:00.684120, 766368.47, [tensor(0.5168, device='cuda:0'), tensor(0.5165, device='cuda:0')]
1684, 3.8961, 0.3315, 5.9654e-04, 0:00:00.682543, 768139.15, [tensor(0.5144, device='cuda:0'), tensor(0.5205, device='cuda:0')]
1685, 3.9273, 0.3574, 5.9653e-04, 0:00:00.677449, 773915.08, [tensor(0.5149, device='cuda:0'), tensor(0.5146, device='cuda:0')]
1686, 3.9475, 0.4937, 5.9652e-04, 0:00:00.681202, 769651.29, [tensor(0.5128, device='cuda:0'), tensor(0.5167, device='cuda:0')]
1687, 3.8994, 0.5032, 5.9652e-04, 0:00:00.679477, 771605.22, [tensor(0.5131, device='cuda:0'), tensor(0.5152, device='cuda:0')]
1688, 3.9081, 0.4340, 5.9651e-04, 0:00:00.683731, 766804.49, [tensor(0.5113, device='cuda:0'), tensor(0.5155, device='cuda:0')]
1689, 3.9466, 0.3988, 5.9650e-04, 0:00:00.676860, 774588.54, [tensor(0.5139, device='cuda:0'), tensor(0.5166, device='cuda:0')]
1690, 3.9237, 0.4384, 5.9649e-04, 0:00:00.682876, 767764.57, [tensor(0.5146, device='cuda:0'), tensor(0.5182, device='cuda:0')]
1691, 3.9394, 0.4670, 5.9649e-04, 0:00:00.679352, 771747.19, [tensor(0.5119, device='cuda:0'), tensor(0.5159, device='cuda:0')]
1692, 3.9199, 0.4411, 5.9648e-04, 0:00:00.681939, 768819.50, [tensor(0.5139, device='cuda:0'), tensor(0.5171, device='cuda:0')]
1693, 3.8984, 0.3973, 5.9647e-04, 0:00:00.683643, 766903.19, [tensor(0.5143, device='cuda:0'), tensor(0.5166, device='cuda:0')]
1694, 3.8886, 0.3985, 5.9647e-04, 0:00:00.683183, 767419.56, [tensor(0.5137, device='cuda:0'), tensor(0.5193, device='cuda:0')]
1695, 3.8838, 0.3425, 5.9646e-04, 0:00:00.681584, 769219.93, [tensor(0.5159, device='cuda:0'), tensor(0.5180, device='cuda:0')]
1696, 3.8804, 0.3514, 5.9645e-04, 0:00:00.682439, 768256.21, [tensor(0.5114, device='cuda:0'), tensor(0.5182, device='cuda:0')]
1697, 3.8681, 0.3689, 5.9644e-04, 0:00:00.685447, 764884.81, [tensor(0.5123, device='cuda:0'), tensor(0.5195, device='cuda:0')]
1698, 3.8005, 0.3271, 5.9644e-04, 0:00:00.679327, 771775.60, [tensor(0.5127, device='cuda:0'), tensor(0.5160, device='cuda:0')]
1699, 3.8319, 0.3496, 5.9643e-04, 0:00:00.681774, 769005.56, [tensor(0.5135, device='cuda:0'), tensor(0.5181, device='cuda:0')]
1700, 3.8593, 0.3201, 5.9642e-04, 0:00:00.682439, 768256.21, [tensor(0.5139, device='cuda:0'), tensor(0.5166, device='cuda:0')]
1701, 3.8170, 0.3771, 5.9642e-04, 0:00:00.683190, 767411.70, [tensor(0.5147, device='cuda:0'), tensor(0.5176, device='cuda:0')]
1702, 3.8750, 0.3343, 5.9641e-04, 0:00:00.681306, 769533.81, [tensor(0.5197, device='cuda:0'), tensor(0.5168, device='cuda:0')]
1703, 3.8156, 0.3508, 5.9640e-04, 0:00:00.680528, 770413.56, [tensor(0.5133, device='cuda:0'), tensor(0.5170, device='cuda:0')]
1704, 3.8480, 0.3108, 5.9639e-04, 0:00:00.682274, 768442.00, [tensor(0.5159, device='cuda:0'), tensor(0.5193, device='cuda:0')]
1705, 3.7984, 0.3222, 5.9639e-04, 0:00:00.681003, 769876.20, [tensor(0.5148, device='cuda:0'), tensor(0.5164, device='cuda:0')]
1706, 3.8220, 0.3463, 5.9638e-04, 0:00:00.681411, 769415.23, [tensor(0.5130, device='cuda:0'), tensor(0.5166, device='cuda:0')]
1707, 3.8695, 0.3528, 5.9637e-04, 0:00:00.678299, 772945.26, [tensor(0.5137, device='cuda:0'), tensor(0.5144, device='cuda:0')]
1708, 3.8069, 0.3752, 5.9636e-04, 0:00:00.681208, 769644.51, [tensor(0.5146, device='cuda:0'), tensor(0.5169, device='cuda:0')]
1709, 3.7732, 0.3979, 5.9636e-04, 0:00:00.683092, 767521.80, [tensor(0.5135, device='cuda:0'), tensor(0.5194, device='cuda:0')]
1710, 3.7216, 0.3377, 5.9635e-04, 0:00:00.681625, 769173.67, [tensor(0.5132, device='cuda:0'), tensor(0.5159, device='cuda:0')]
1711, 3.7222, 0.3360, 5.9634e-04, 0:00:00.679603, 771462.16, [tensor(0.5119, device='cuda:0'), tensor(0.5160, device='cuda:0')]
1712, 3.7393, 0.3151, 5.9633e-04, 0:00:00.682567, 768112.14, [tensor(0.5133, device='cuda:0'), tensor(0.5184, device='cuda:0')]
1713, 3.7079, 0.3414, 5.9633e-04, 0:00:00.681824, 768949.17, [tensor(0.5134, device='cuda:0'), tensor(0.5189, device='cuda:0')]
1714, 3.7505, 0.3588, 5.9632e-04, 0:00:01.056992, 496018.89, [tensor(0.8110, device='cuda:0'), tensor(0.8927, device='cuda:0')]
1715, 3.7302, 0.3376, 5.9631e-04, 0:00:00.677745, 773577.08, [tensor(0.5134, device='cuda:0'), tensor(0.5146, device='cuda:0')]
1716, 3.7134, 0.3434, 5.9631e-04, 0:00:00.682411, 768287.73, [tensor(0.5139, device='cuda:0'), tensor(0.5189, device='cuda:0')]
1717, 3.7263, 0.3330, 5.9630e-04, 0:00:00.678945, 772209.83, [tensor(0.5136, device='cuda:0'), tensor(0.5153, device='cuda:0')]
1718, 3.7602, 0.3042, 5.9629e-04, 0:00:00.680467, 770482.62, [tensor(0.5128, device='cuda:0'), tensor(0.5163, device='cuda:0')]
1719, 3.7692, 0.3251, 5.9628e-04, 0:00:00.680162, 770828.13, [tensor(0.5165, device='cuda:0'), tensor(0.5156, device='cuda:0')]
1720, 3.9260, 0.3560, 5.9628e-04, 0:00:00.682408, 768291.11, [tensor(0.5136, device='cuda:0'), tensor(0.5171, device='cuda:0')]
1721, 3.9624, 0.3492, 5.9627e-04, 0:00:00.679682, 771372.49, [tensor(0.5129, device='cuda:0'), tensor(0.5161, device='cuda:0')]
1722, 3.9514, 0.4213, 5.9626e-04, 0:00:00.681258, 769588.03, [tensor(0.5122, device='cuda:0'), tensor(0.5177, device='cuda:0')]
1723, 3.9145, 0.4068, 5.9625e-04, 0:00:00.681281, 769562.05, [tensor(0.5130, device='cuda:0'), tensor(0.5159, device='cuda:0')]
1724, 3.9295, 0.3631, 5.9625e-04, 0:00:00.678377, 772856.39, [tensor(0.5152, device='cuda:0'), tensor(0.5147, device='cuda:0')]
1725, 3.8829, 0.3823, 5.9624e-04, 0:00:00.679868, 771161.46, [tensor(0.5179, device='cuda:0'), tensor(0.5146, device='cuda:0')]
1726, 3.9092, 0.3733, 5.9623e-04, 0:00:00.681769, 769011.20, [tensor(0.5135, device='cuda:0'), tensor(0.5173, device='cuda:0')]
1727, 3.8833, 0.3214, 5.9622e-04, 0:00:00.680335, 770632.12, [tensor(0.5155, device='cuda:0'), tensor(0.5143, device='cuda:0')]
1728, 3.9177, 0.3189, 5.9622e-04, 0:00:00.680389, 770570.95, [tensor(0.5128, device='cuda:0'), tensor(0.5166, device='cuda:0')]
1729, 3.8943, 0.3287, 5.9621e-04, 0:00:00.678061, 773216.57, [tensor(0.5128, device='cuda:0'), tensor(0.5149, device='cuda:0')]
1730, 3.9089, 0.3190, 5.9620e-04, 0:00:00.683944, 766565.68, [tensor(0.5139, device='cuda:0'), tensor(0.5212, device='cuda:0')]
1731, 3.8630, 0.3256, 5.9619e-04, 0:00:00.680554, 770384.13, [tensor(0.5147, device='cuda:0'), tensor(0.5173, device='cuda:0')]
1732, 3.8784, 0.3089, 5.9619e-04, 0:00:00.679777, 771264.69, [tensor(0.5143, device='cuda:0'), tensor(0.5159, device='cuda:0')]
1733, 3.8775, 0.3024, 5.9618e-04, 0:00:00.679058, 772081.32, [tensor(0.5137, device='cuda:0'), tensor(0.5150, device='cuda:0')]
1734, 3.8832, 0.3747, 5.9617e-04, 0:00:00.681054, 769818.55, [tensor(0.5165, device='cuda:0'), tensor(0.5198, device='cuda:0')]
1735, 3.8685, 0.4779, 5.9616e-04, 0:00:00.679134, 771994.92, [tensor(0.5153, device='cuda:0'), tensor(0.5166, device='cuda:0')]
1736, 3.9108, 0.4143, 5.9616e-04, 0:00:00.681406, 769420.87, [tensor(0.5142, device='cuda:0'), tensor(0.5178, device='cuda:0')]
1737, 3.8393, 0.4076, 5.9615e-04, 0:00:00.681726, 769059.71, [tensor(0.5139, device='cuda:0'), tensor(0.5178, device='cuda:0')]
1738, 3.8337, 0.3444, 5.9614e-04, 0:00:00.681173, 769684.06, [tensor(0.5149, device='cuda:0'), tensor(0.5175, device='cuda:0')]
1739, 3.9046, 0.3557, 5.9613e-04, 0:00:00.684172, 766310.23, [tensor(0.5125, device='cuda:0'), tensor(0.5168, device='cuda:0')]
1740, 3.8419, 0.3672, 5.9613e-04, 0:00:00.681513, 769300.07, [tensor(0.5135, device='cuda:0'), tensor(0.5178, device='cuda:0')]
1741, 3.8296, 0.3617, 5.9612e-04, 0:00:00.678817, 772355.44, [tensor(0.5124, device='cuda:0'), tensor(0.5162, device='cuda:0')]
1742, 3.8879, 0.3638, 5.9611e-04, 0:00:00.681966, 768789.06, [tensor(0.5165, device='cuda:0'), tensor(0.5184, device='cuda:0')]
1743, 3.8266, 0.3429, 5.9610e-04, 0:00:00.676433, 775077.50, [tensor(0.5157, device='cuda:0'), tensor(0.5152, device='cuda:0')]
1744, 3.8293, 0.3076, 5.9610e-04, 0:00:00.678369, 772865.51, [tensor(0.5132, device='cuda:0'), tensor(0.5156, device='cuda:0')]
1745, 3.8167, 0.3501, 5.9609e-04, 0:00:00.681102, 769764.29, [tensor(0.5109, device='cuda:0'), tensor(0.5152, device='cuda:0')]
1746, 3.7960, 0.3079, 5.9608e-04, 0:00:00.677737, 773586.21, [tensor(0.5158, device='cuda:0'), tensor(0.5146, device='cuda:0')]
1747, 3.8179, 0.3104, 5.9607e-04, 0:00:00.680649, 770276.60, [tensor(0.5121, device='cuda:0'), tensor(0.5161, device='cuda:0')]
1748, 3.8327, 0.3168, 5.9607e-04, 0:00:00.680353, 770611.73, [tensor(0.5152, device='cuda:0'), tensor(0.5156, device='cuda:0')]
1749, 3.8185, 0.3429, 5.9606e-04, 0:00:00.679726, 771322.56, [tensor(0.5128, device='cuda:0'), tensor(0.5161, device='cuda:0')]
1750, 3.8191, 0.3385, 5.9605e-04, 0:00:00.679373, 771723.34, [tensor(0.5169, device='cuda:0'), tensor(0.5167, device='cuda:0')]
1751, 3.8420, 0.3217, 5.9604e-04, 0:00:00.678917, 772241.67, [tensor(0.5172, device='cuda:0'), tensor(0.5147, device='cuda:0')]
1752, 3.8567, 0.3284, 5.9604e-04, 0:00:00.679214, 771903.99, [tensor(0.5157, device='cuda:0'), tensor(0.5156, device='cuda:0')]
1753, 3.8138, 0.3474, 5.9603e-04, 0:00:00.678866, 772299.69, [tensor(0.5138, device='cuda:0'), tensor(0.5158, device='cuda:0')]
1754, 3.7398, 0.3297, 5.9602e-04, 0:00:00.683292, 767297.14, [tensor(0.5129, device='cuda:0'), tensor(0.5187, device='cuda:0')]
1755, 3.7071, 0.3051, 5.9601e-04, 0:00:00.684531, 765908.34, [tensor(0.5118, device='cuda:0'), tensor(0.5182, device='cuda:0')]
1756, 3.7533, 0.3265, 5.9601e-04, 0:00:00.679339, 771761.96, [tensor(0.5122, device='cuda:0'), tensor(0.5157, device='cuda:0')]
1757, 3.7199, 0.3602, 5.9600e-04, 0:00:00.679243, 771871.04, [tensor(0.5124, device='cuda:0'), tensor(0.5171, device='cuda:0')]
1758, 3.6893, 0.3634, 5.9599e-04, 0:00:00.680891, 770002.83, [tensor(0.5114, device='cuda:0'), tensor(0.5172, device='cuda:0')]
1759, 3.7046, 0.3320, 5.9598e-04, 0:00:00.680576, 770359.23, [tensor(0.5132, device='cuda:0'), tensor(0.5159, device='cuda:0')]
1760, 3.7243, 0.3384, 5.9597e-04, 0:00:00.681441, 769381.36, [tensor(0.5162, device='cuda:0'), tensor(0.5173, device='cuda:0')]
1761, 3.6876, 0.3282, 5.9597e-04, 0:00:00.679709, 771341.85, [tensor(0.5127, device='cuda:0'), tensor(0.5158, device='cuda:0')]
1762, 3.7248, 0.3288, 5.9596e-04, 0:00:00.678987, 772162.06, [tensor(0.5160, device='cuda:0'), tensor(0.5144, device='cuda:0')]
1763, 3.7609, 0.3325, 5.9595e-04, 0:00:00.680428, 770526.79, [tensor(0.5187, device='cuda:0'), tensor(0.5168, device='cuda:0')]
1764, 3.6941, 0.3154, 5.9594e-04, 0:00:00.684557, 765879.25, [tensor(0.5122, device='cuda:0'), tensor(0.5188, device='cuda:0')]
1765, 3.8345, 0.3403, 5.9594e-04, 0:00:00.677601, 773741.48, [tensor(0.5155, device='cuda:0'), tensor(0.5140, device='cuda:0')]
1766, 3.9142, 0.3469, 5.9593e-04, 0:00:00.680534, 770406.77, [tensor(0.5148, device='cuda:0'), tensor(0.5169, device='cuda:0')]
1767, 3.8862, 0.3316, 5.9592e-04, 0:00:00.681571, 769234.61, [tensor(0.5169, device='cuda:0'), tensor(0.5161, device='cuda:0')]
1768, 3.8421, 0.3317, 5.9591e-04, 0:00:00.681753, 769029.25, [tensor(0.5144, device='cuda:0'), tensor(0.5179, device='cuda:0')]
1769, 3.8581, 0.3630, 5.9590e-04, 0:00:00.677928, 773368.26, [tensor(0.5138, device='cuda:0'), tensor(0.5156, device='cuda:0')]
1770, 3.8574, 0.3755, 5.9590e-04, 0:00:00.677955, 773337.46, [tensor(0.5135, device='cuda:0'), tensor(0.5153, device='cuda:0')]
1771, 3.9006, 0.3420, 5.9589e-04, 0:00:00.679574, 771495.08, [tensor(0.5132, device='cuda:0'), tensor(0.5165, device='cuda:0')]
1772, 3.8141, 0.3757, 5.9588e-04, 0:00:00.678337, 772901.96, [tensor(0.5129, device='cuda:0'), tensor(0.5149, device='cuda:0')]
1773, 3.8667, 0.3782, 5.9587e-04, 0:00:00.679970, 771045.78, [tensor(0.5159, device='cuda:0'), tensor(0.5160, device='cuda:0')]
1774, 3.9304, 0.4603, 5.9587e-04, 0:00:00.679890, 771136.51, [tensor(0.5144, device='cuda:0'), tensor(0.5162, device='cuda:0')]
1775, 3.8950, 0.4958, 5.9586e-04, 0:00:00.683527, 767033.34, [tensor(0.5131, device='cuda:0'), tensor(0.5179, device='cuda:0')]
1776, 3.8146, 0.3649, 5.9585e-04, 0:00:00.679848, 771184.15, [tensor(0.5161, device='cuda:0'), tensor(0.5160, device='cuda:0')]
1777, 3.9282, 0.4285, 5.9584e-04, 0:00:00.683114, 767497.08, [tensor(0.5127, device='cuda:0'), tensor(0.5196, device='cuda:0')]
1778, 3.8478, 0.4805, 5.9583e-04, 0:00:00.677970, 773320.35, [tensor(0.5141, device='cuda:0'), tensor(0.5151, device='cuda:0')]
1779, 3.8837, 0.4790, 5.9583e-04, 0:00:00.679684, 771370.22, [tensor(0.5120, device='cuda:0'), tensor(0.5166, device='cuda:0')]
1780, 3.8791, 0.3811, 5.9582e-04, 0:00:00.678545, 772665.04, [tensor(0.5147, device='cuda:0'), tensor(0.5148, device='cuda:0')]
1781, 3.8603, 0.3649, 5.9581e-04, 0:00:00.679993, 771019.70, [tensor(0.5119, device='cuda:0'), tensor(0.5157, device='cuda:0')]
1782, 3.9093, 0.3838, 5.9580e-04, 0:00:00.679885, 771142.18, [tensor(0.5124, device='cuda:0'), tensor(0.5153, device='cuda:0')]
1783, 3.8456, 0.3413, 5.9580e-04, 0:00:00.682489, 768199.93, [tensor(0.5131, device='cuda:0'), tensor(0.5173, device='cuda:0')]
1784, 3.8483, 0.3150, 5.9579e-04, 0:00:00.684139, 766347.19, [tensor(0.5141, device='cuda:0'), tensor(0.5179, device='cuda:0')]
1785, 3.8540, 0.3311, 5.9578e-04, 0:00:00.684021, 766479.39, [tensor(0.5125, device='cuda:0'), tensor(0.5194, device='cuda:0')]
1786, 3.8386, 0.4264, 5.9577e-04, 0:00:00.681314, 769524.77, [tensor(0.5144, device='cuda:0'), tensor(0.5176, device='cuda:0')]
1787, 3.8525, 0.3103, 5.9576e-04, 0:00:00.678662, 772531.83, [tensor(0.5183, device='cuda:0'), tensor(0.5149, device='cuda:0')]
1788, 3.8265, 0.3448, 5.9576e-04, 0:00:00.681664, 769129.66, [tensor(0.5156, device='cuda:0'), tensor(0.5162, device='cuda:0')]
1789, 3.8155, 0.3162, 5.9575e-04, 0:00:00.683181, 767421.81, [tensor(0.5136, device='cuda:0'), tensor(0.5172, device='cuda:0')]
1790, 3.7528, 0.3233, 5.9574e-04, 0:00:00.679950, 771068.46, [tensor(0.5131, device='cuda:0'), tensor(0.5165, device='cuda:0')]
1791, 3.7746, 0.3115, 5.9573e-04, 0:00:00.679577, 771491.68, [tensor(0.5136, device='cuda:0'), tensor(0.5153, device='cuda:0')]
1792, 3.7978, 0.3232, 5.9572e-04, 0:00:00.682045, 768700.01, [tensor(0.5140, device='cuda:0'), tensor(0.5181, device='cuda:0')]
1793, 3.8238, 0.3137, 5.9572e-04, 0:00:00.678087, 773186.92, [tensor(0.5120, device='cuda:0'), tensor(0.5136, device='cuda:0')]
1794, 3.8081, 0.3360, 5.9571e-04, 0:00:00.680984, 769897.68, [tensor(0.5172, device='cuda:0'), tensor(0.5159, device='cuda:0')]
1795, 3.8140, 0.3470, 5.9570e-04, 0:00:00.680469, 770480.36, [tensor(0.5131, device='cuda:0'), tensor(0.5177, device='cuda:0')]
1796, 3.7781, 0.3114, 5.9569e-04, 0:00:00.680388, 770572.09, [tensor(0.5125, device='cuda:0'), tensor(0.5171, device='cuda:0')]
1797, 3.7340, 0.3707, 5.9569e-04, 0:00:00.677636, 773701.52, [tensor(0.5122, device='cuda:0'), tensor(0.5147, device='cuda:0')]
1798, 3.8104, 0.3808, 5.9568e-04, 0:00:00.678587, 772617.22, [tensor(0.5139, device='cuda:0'), tensor(0.5152, device='cuda:0')]
1799, 3.7294, 0.3780, 5.9567e-04, 0:00:00.676812, 774643.48, [tensor(0.5156, device='cuda:0'), tensor(0.5144, device='cuda:0')]
1800, 3.7403, 0.3640, 5.9566e-04, 0:00:00.680043, 770963.01, [tensor(0.5142, device='cuda:0'), tensor(0.5181, device='cuda:0')]
1801, 3.7351, 0.3462, 5.9565e-04, 0:00:00.680872, 770024.32, [tensor(0.5137, device='cuda:0'), tensor(0.5152, device='cuda:0')]
1802, 3.6617, 0.3344, 5.9565e-04, 0:00:00.684151, 766333.75, [tensor(0.5150, device='cuda:0'), tensor(0.5188, device='cuda:0')]
1803, 3.7366, 0.3558, 5.9564e-04, 0:00:00.680120, 770875.73, [tensor(0.5148, device='cuda:0'), tensor(0.5150, device='cuda:0')]
1804, 3.7441, 0.3609, 5.9563e-04, 0:00:00.680863, 770034.50, [tensor(0.5163, device='cuda:0'), tensor(0.5171, device='cuda:0')]
1805, 3.6801, 0.3323, 5.9562e-04, 0:00:00.680923, 769966.65, [tensor(0.5135, device='cuda:0'), tensor(0.5173, device='cuda:0')]
1806, 3.7446, 0.3361, 5.9561e-04, 0:00:00.680483, 770464.51, [tensor(0.5129, device='cuda:0'), tensor(0.5154, device='cuda:0')]
1807, 3.7365, 0.3353, 5.9561e-04, 0:00:00.681564, 769242.51, [tensor(0.5139, device='cuda:0'), tensor(0.5172, device='cuda:0')]
1808, 3.7245, 0.4033, 5.9560e-04, 0:00:00.684977, 765409.64, [tensor(0.5134, device='cuda:0'), tensor(0.5192, device='cuda:0')]
1809, 3.7390, 0.3687, 5.9559e-04, 0:00:00.679519, 771557.53, [tensor(0.5139, device='cuda:0'), tensor(0.5166, device='cuda:0')]
