0, 10.9550, 15.3814, 6.0000e-06, 0:00:08.388916, 62497.71
1, 10.6321, 11.6843, 1.2000e-05, 0:00:08.374891, 62602.37
2, 10.2757, 7.7461, 1.8000e-05, 0:00:08.520632, 61531.59
3, 9.9981, 5.1741, 2.4000e-05, 0:00:08.580506, 61102.22
4, 9.8223, 3.5947, 3.0000e-05, 0:00:08.643777, 60654.97
5, 9.7045, 2.8614, 3.6000e-05, 0:00:08.644800, 60647.79
6, 9.6429, 2.4919, 4.2000e-05, 0:00:08.535834, 61422.00
7, 9.6102, 2.3809, 4.8000e-05, 0:00:08.441206, 62110.56
8, 9.5534, 2.2711, 5.4000e-05, 0:00:08.399235, 62420.92
9, 9.5258, 2.2500, 6.0000e-05, 0:00:08.403711, 62387.68
10, 9.4553, 2.1854, 6.6000e-05, 0:00:08.367538, 62657.38
11, 9.4080, 2.1603, 7.2000e-05, 0:00:08.353312, 62764.09
12, 9.3342, 2.0362, 7.8000e-05, 0:00:08.416976, 62289.35
13, 9.2759, 1.9551, 8.4000e-05, 0:00:08.481185, 61817.78
14, 9.1607, 2.0126, 9.0000e-05, 0:00:08.512367, 61591.33
15, 9.0953, 1.9273, 9.6000e-05, 0:00:08.526976, 61485.81
16, 9.0406, 2.9710, 1.0200e-04, 0:00:08.556153, 61276.14
17, 8.9687, 3.9895, 1.0800e-04, 0:00:08.545601, 61351.80
18, 8.9603, 1.6923, 1.1400e-04, 0:00:08.500668, 61676.09
19, 8.9255, 2.0995, 1.2000e-04, 0:00:08.493405, 61728.84
20, 8.6912, 1.7541, 1.2600e-04, 0:00:08.417726, 62283.80
21, 8.5959, 2.2778, 1.3200e-04, 0:00:08.340039, 62863.97
22, 8.4906, 1.5577, 1.3800e-04, 0:00:08.457034, 61994.31
23, 8.4304, 1.5891, 1.4400e-04, 0:00:08.498018, 61695.33
24, 8.2643, 1.5244, 1.5000e-04, 0:00:08.496311, 61707.72
25, 8.1423, 1.6157, 1.5600e-04, 0:00:08.504913, 61645.31
26, 8.0897, 1.4853, 1.6200e-04, 0:00:08.522000, 61521.71
27, 7.9699, 1.1792, 1.6800e-04, 0:00:08.510890, 61602.02
28, 7.8935, 1.1584, 1.7400e-04, 0:00:08.502288, 61664.34
29, 7.7725, 1.2045, 1.8000e-04, 0:00:08.500832, 61674.90
30, 7.8321, 1.0804, 1.8600e-04, 0:00:08.483862, 61798.27
31, 7.7034, 0.8765, 1.9200e-04, 0:00:08.480494, 61822.81
32, 7.6586, 0.8046, 1.9800e-04, 0:00:08.500968, 61673.92
33, 7.5833, 0.8370, 2.0400e-04, 0:00:08.522034, 61521.46
