0, 10.9550, 15.3814, 6.0000e-06, 0:00:08.394194, 62458.41
1, 10.6321, 11.6843, 1.2000e-05, 0:00:08.328886, 62948.15
2, 10.2757, 7.7462, 1.8000e-05, 0:00:08.465137, 61934.97
3, 9.9981, 5.1741, 2.4000e-05, 0:00:08.607049, 60913.79
4, 9.8223, 3.5947, 3.0000e-05, 0:00:08.678224, 60414.20
5, 9.7045, 2.8614, 3.6000e-05, 0:00:08.701452, 60252.93
6, 9.6429, 2.4919, 4.2000e-05, 0:00:08.652360, 60594.80
7, 9.6102, 2.3809, 4.8000e-05, 0:00:08.564026, 61219.80
8, 9.5534, 2.2711, 5.4000e-05, 0:00:08.479713, 61828.51
9, 9.5258, 2.2500, 6.0000e-05, 0:00:08.414224, 62309.73
10, 9.4553, 2.1854, 6.6000e-05, 0:00:08.389743, 62491.54
11, 9.4080, 2.1603, 7.2000e-05, 0:00:08.315065, 63052.78
12, 9.3342, 2.0363, 7.8000e-05, 0:00:08.413943, 62311.81
13, 9.2758, 1.9552, 8.4000e-05, 0:00:08.456137, 62000.89
14, 9.1607, 2.0127, 9.0000e-05, 0:00:08.500664, 61676.12
15, 9.0953, 1.9273, 9.6000e-05, 0:00:08.537484, 61410.13
