0, 10.9550, 15.3814, 6.0000e-06, 0:00:08.430496, 62189.46
1, 10.6321, 11.6844, 1.2000e-05, 0:00:08.379109, 62570.85
2, 10.2758, 7.7462, 1.8000e-05, 0:00:08.516470, 61561.66
3, 9.9981, 5.1741, 2.4000e-05, 0:00:08.636556, 60705.68
4, 9.8223, 3.5947, 3.0000e-05, 0:00:08.735344, 60019.16
5, 9.7045, 2.8614, 3.6000e-05, 0:00:08.733160, 60034.17
6, 9.6429, 2.4919, 4.2000e-05, 0:00:08.658373, 60552.72
7, 9.6102, 2.3809, 4.8000e-05, 0:00:08.560687, 61243.68
8, 9.5534, 2.2711, 5.4000e-05, 0:00:08.481728, 61813.82
9, 9.5258, 2.2500, 6.0000e-05, 0:00:08.416519, 62292.74
10, 9.4553, 2.1854, 6.6000e-05, 0:00:08.359002, 62721.36
11, 9.4080, 2.1603, 7.2000e-05, 0:00:08.315643, 63048.40
12, 9.3342, 2.0362, 7.8000e-05, 0:00:08.496127, 61709.06
13, 9.2759, 1.9552, 8.4000e-05, 0:00:08.563039, 61226.86
14, 9.1607, 2.0127, 9.0000e-05, 0:00:08.506684, 61632.48
15, 9.0953, 1.9273, 9.6000e-05, 0:00:08.485367, 61787.31
16, 9.0405, 2.9666, 1.0200e-04, 0:00:08.514813, 61573.64
17, 8.9687, 3.9895, 1.0800e-04, 0:00:08.504792, 61646.19
18, 8.9603, 1.6923, 1.1400e-04, 0:00:08.493561, 61727.70
19, 8.9254, 2.0995, 1.2000e-04, 0:00:08.497806, 61696.87
20, 8.6912, 1.7537, 1.2600e-04, 0:00:08.476373, 61852.87
21, 8.5959, 2.2784, 1.3200e-04, 0:00:08.467825, 61915.31
22, 8.4906, 1.5574, 1.3800e-04, 0:00:08.491587, 61742.05
23, 8.4304, 1.5889, 1.4400e-04, 0:00:08.497944, 61695.86
24, 8.2643, 1.5242, 1.5000e-04, 0:00:08.491697, 61741.25
25, 8.1423, 1.6161, 1.5600e-04, 0:00:08.496077, 61709.42
26, 8.0897, 1.4850, 1.6200e-04, 0:00:08.490013, 61753.50
27, 7.9699, 1.1793, 1.6800e-04, 0:00:08.476439, 61852.39
28, 7.8934, 1.1582, 1.7400e-04, 0:00:08.485353, 61787.41
29, 7.7725, 1.2045, 1.8000e-04, 0:00:08.482368, 61809.16
30, 7.8321, 1.0803, 1.8600e-04, 0:00:08.479487, 61830.16
31, 7.7034, 0.8763, 1.9200e-04, 0:00:08.479150, 61832.61
32, 7.6586, 0.8042, 1.9800e-04, 0:00:08.520674, 61531.28
33, 7.5833, 0.8375, 2.0400e-04, 0:00:08.530788, 61458.33
34, 7.4464, 1.1291, 2.1000e-04, 0:00:08.538242, 61404.68
35, 7.4325, 0.9353, 2.1600e-04, 0:00:08.517630, 61553.27
36, 7.4127, 0.8314, 2.2200e-04, 0:00:08.514505, 61575.86
37, 7.3154, 0.7473, 2.2800e-04, 0:00:08.504616, 61647.46
38, 7.2879, 0.9422, 2.3400e-04, 0:00:08.498848, 61689.30
39, 7.3218, 0.7957, 2.4000e-04, 0:00:08.517882, 61551.45
40, 7.2823, 0.7024, 2.4600e-04, 0:00:08.475838, 61856.77
41, 7.2194, 0.8292, 2.5200e-04, 0:00:08.466650, 61923.90
42, 7.1556, 0.6151, 2.5800e-04, 0:00:08.520261, 61534.27
43, 7.2103, 0.9618, 2.6400e-04, 0:00:08.550155, 61319.12
44, 7.1513, 0.8158, 2.7000e-04, 0:00:08.556421, 61274.22
45, 7.1624, 1.1472, 2.7600e-04, 0:00:08.567596, 61194.30
46, 7.1541, 2.0976, 2.8200e-04, 0:00:08.546685, 61344.02
47, 7.2075, 1.1715, 2.8800e-04, 0:00:08.547162, 61340.59
48, 7.2645, 1.1498, 2.9400e-04, 0:00:08.540282, 61390.01
49, 7.1529, 1.0435, 3.0000e-04, 0:00:08.540070, 61391.53
50, 7.2079, 0.7129, 3.0600e-04, 0:00:08.525415, 61497.06
51, 7.1620, 1.2057, 3.1200e-04, 0:00:08.504589, 61647.66
52, 7.1547, 1.1164, 3.1800e-04, 0:00:08.529207, 61469.72
53, 7.0715, 0.9082, 3.2400e-04, 0:00:08.544287, 61361.23
54, 7.1112, 1.5613, 3.3000e-04, 0:00:08.566376, 61203.01
55, 7.1020, 0.7281, 3.3600e-04, 0:00:08.568335, 61189.02
56, 7.0426, 0.7581, 3.4200e-04, 0:00:08.565016, 61212.73
57, 7.0480, 0.9365, 3.4800e-04, 0:00:08.555998, 61277.25
58, 6.9576, 1.1474, 3.5400e-04, 0:00:08.546113, 61348.12
59, 6.9265, 0.6455, 3.6000e-04, 0:00:08.541493, 61381.31
60, 6.9310, 0.5990, 3.6600e-04, 0:00:08.521775, 61523.33
61, 6.9551, 0.7233, 3.7200e-04, 0:00:08.502822, 61660.47
