0, 0.6856, 15.3814, 6.0000e-06, 0:00:08.373021, 62616.35
1, 0.6674, 11.6843, 1.2000e-05, 0:00:08.298936, 63175.33
2, 0.6477, 7.7463, 1.8000e-05, 0:00:08.445774, 62076.96
3, 0.6301, 5.1741, 2.4000e-05, 0:00:08.566442, 61202.54
4, 0.6054, 3.5946, 3.0000e-05, 0:00:08.655875, 60570.19
5, 0.6083, 2.8614, 3.6000e-05, 0:00:08.747535, 59935.51
6, 0.6079, 2.4919, 4.2000e-05, 0:00:08.679405, 60405.98
7, 0.6033, 2.3809, 4.8000e-05, 0:00:08.619304, 60827.19
8, 0.5936, 2.2711, 5.4000e-05, 0:00:08.506252, 61635.61
9, 0.5915, 2.2500, 6.0000e-05, 0:00:08.448358, 62057.98
10, 0.5869, 2.1853, 6.6000e-05, 0:00:08.400270, 62413.23
11, 0.5878, 2.1603, 7.2000e-05, 0:00:08.366193, 62667.45
12, 0.5942, 2.0362, 7.8000e-05, 0:00:08.410387, 62338.15
13, 0.5811, 1.9551, 8.4000e-05, 0:00:08.466084, 61928.04
14, 0.5652, 2.0127, 9.0000e-05, 0:00:08.489431, 61757.73
15, 0.5630, 1.9275, 9.6000e-05, 0:00:08.543462, 61367.16
16, 0.5561, 2.9734, 1.0200e-04, 0:00:08.513284, 61584.70
17, 0.5615, 3.9876, 1.0800e-04, 0:00:08.496435, 61706.82
18, 0.5758, 1.6922, 1.1400e-04, 0:00:08.466672, 61923.74
19, 0.5451, 2.0990, 1.2000e-04, 0:00:08.487806, 61769.56
20, 0.5420, 1.7540, 1.2600e-04, 0:00:08.477025, 61848.11
21, 0.5387, 2.2777, 1.3200e-04, 0:00:08.435287, 62154.14
22, 0.5330, 1.5573, 1.3800e-04, 0:00:08.492943, 61732.19
23, 0.5236, 1.5885, 1.4400e-04, 0:00:08.487853, 61769.21
24, 0.5161, 1.5237, 1.5000e-04, 0:00:08.529648, 61466.55
25, 0.5078, 1.6164, 1.5600e-04, 0:00:08.505047, 61644.34
26, 0.5068, 1.4839, 1.6200e-04, 0:00:08.508408, 61619.99
27, 0.5062, 1.1797, 1.6800e-04, 0:00:08.492605, 61734.65
28, 0.5021, 1.1583, 1.7400e-04, 0:00:08.480570, 61822.26
29, 0.4784, 1.2050, 1.8000e-04, 0:00:08.484250, 61795.44
30, 0.4877, 1.0801, 1.8600e-04, 0:00:08.453331, 62021.47
31, 0.4814, 0.8768, 1.9200e-04, 0:00:08.455538, 62005.28
32, 0.4894, 0.8057, 1.9800e-04, 0:00:08.496347, 61707.46
33, 0.4737, 0.8382, 2.0400e-04, 0:00:08.532417, 61446.60
34, 0.4644, 1.1270, 2.1000e-04, 0:00:08.544082, 61362.71
35, 0.4595, 0.9365, 2.1600e-04, 0:00:08.545340, 61353.67
36, 0.4588, 0.8373, 2.2200e-04, 0:00:08.541876, 61378.55
37, 0.4624, 0.7463, 2.2800e-04, 0:00:08.536705, 61415.73
38, 0.4551, 0.9428, 2.3400e-04, 0:00:08.510578, 61604.28
39, 0.5014, 0.8047, 2.4000e-04, 0:00:08.501883, 61667.28
40, 0.4553, 0.7169, 2.4600e-04, 0:00:08.501992, 61666.49
41, 0.4538, 0.8314, 2.5200e-04, 0:00:08.487686, 61770.43
42, 0.4424, 0.6074, 2.5800e-04, 0:00:08.521334, 61526.52
43, 0.4576, 0.9232, 2.6400e-04, 0:00:08.534074, 61434.67
44, 0.4429, 0.7348, 2.7000e-04, 0:00:08.556781, 61271.64
45, 0.4350, 1.0244, 2.7600e-04, 0:00:08.572689, 61157.94
46, 0.4651, 2.4638, 2.8200e-04, 0:00:08.553524, 61294.97
47, 0.4382, 1.3347, 2.8800e-04, 0:00:08.546149, 61347.87
48, 0.4827, 1.1633, 2.9400e-04, 0:00:08.545179, 61354.83
49, 0.4386, 0.9644, 3.0000e-04, 0:00:08.565312, 61210.61
50, 0.4452, 0.7117, 3.0600e-04, 0:00:08.537462, 61410.29
51, 0.4298, 1.2291, 3.1200e-04, 0:00:08.524563, 61503.21
52, 0.4470, 1.0391, 3.1800e-04, 0:00:08.542274, 61375.69
53, 0.4484, 0.6598, 3.2400e-04, 0:00:08.544663, 61358.53
54, 0.4394, 1.3130, 3.3000e-04, 0:00:08.564327, 61217.65
55, 0.4531, 0.9179, 3.3600e-04, 0:00:08.565850, 61206.77
56, 0.4385, 0.6947, 3.4200e-04, 0:00:08.571516, 61166.31
57, 0.4302, 0.6835, 3.4800e-04, 0:00:08.560096, 61247.91
58, 0.4412, 1.1187, 3.5400e-04, 0:00:08.569334, 61181.88
59, 0.4288, 1.2269, 3.6000e-04, 0:00:08.556193, 61275.85
60, 0.4299, 0.7713, 3.6600e-04, 0:00:08.556965, 61270.32
61, 0.4304, 0.6827, 3.7200e-04, 0:00:08.530881, 61457.66
62, 0.4262, 1.0467, 3.7800e-04, 0:00:08.555496, 61280.84
63, 0.4387, 1.2698, 3.8400e-04, 0:00:08.585258, 61068.40
64, 0.4168, 0.7022, 3.9000e-04, 0:00:08.573024, 61155.55
65, 0.4415, 0.8154, 3.9600e-04, 0:00:08.556271, 61275.29
66, 0.4313, 1.4434, 4.0200e-04, 0:00:08.567979, 61191.56
67, 0.4296, 0.9490, 4.0800e-04, 0:00:08.581001, 61098.70
68, 0.4330, 0.7136, 4.1400e-04, 0:00:08.573327, 61153.39
69, 0.4034, 0.7857, 4.2000e-04, 0:00:08.564822, 61214.12
70, 0.3997, 0.6822, 4.2600e-04, 0:00:08.564457, 61216.72
71, 0.4202, 1.3599, 4.3200e-04, 0:00:08.540781, 61386.42
72, 0.4115, 1.0411, 4.3800e-04, 0:00:08.544673, 61358.46
73, 0.4224, 0.7312, 4.4400e-04, 0:00:08.563573, 61223.04
74, 0.4169, 0.8461, 4.5000e-04, 0:00:08.545731, 61350.87
75, 0.4136, 0.7358, 4.5600e-04, 0:00:08.572208, 61161.37
76, 0.4640, 0.6579, 4.6200e-04, 0:00:08.577364, 61124.61
77, 0.4195, 1.0297, 4.6800e-04, 0:00:08.566004, 61205.67
78, 0.4117, 0.9423, 4.7400e-04, 0:00:08.584318, 61075.09
79, 0.3881, 0.5299, 4.8000e-04, 0:00:08.569214, 61182.74
80, 0.4083, 0.4754, 4.8600e-04, 0:00:08.565028, 61212.64
81, 0.3993, 0.8223, 4.9200e-04, 0:00:08.553115, 61297.90
82, 0.4079, 1.1567, 4.9800e-04, 0:00:08.568333, 61189.03
83, 0.3952, 0.7864, 5.0400e-04, 0:00:08.570233, 61175.47
84, 0.3900, 0.6911, 5.1000e-04, 0:00:08.584695, 61072.41
85, 0.3985, 0.5214, 5.1600e-04, 0:00:08.580218, 61104.27
86, 0.4090, 0.7806, 5.2200e-04, 0:00:08.592269, 61018.57
87, 0.3972, 0.6301, 5.2800e-04, 0:00:08.602358, 60947.01
88, 0.3948, 0.5269, 5.3400e-04, 0:00:08.584337, 61074.96
89, 0.4257, 0.4574, 5.4000e-04, 0:00:08.580720, 61100.70
90, 0.3969, 0.6574, 5.4600e-04, 0:00:08.575754, 61136.08
91, 0.4166, 0.7931, 5.5200e-04, 0:00:08.543665, 61365.70
