0, 10.9550, 15.1606, 8.3916e-07, 0:00:13.171439, 39804.91
1, 10.9029, 14.8826, 1.6783e-06, 0:00:00.436021, 1202437.50
2, 10.8052, 14.4617, 2.5175e-06, 0:00:00.438372, 1195988.79
3, 10.6646, 13.0497, 3.3566e-06, 0:00:00.461455, 1136162.79
4, 10.5222, 10.5424, 4.1958e-06, 0:00:00.439161, 1193840.07
5, 10.3802, 8.9315, 5.0350e-06, 0:00:00.456007, 1149736.74
6, 10.2612, 7.5797, 5.8741e-06, 0:00:00.443133, 1183139.15
7, 10.1517, 6.5875, 6.7133e-06, 0:00:00.445501, 1176850.33
8, 10.0414, 5.5337, 7.5524e-06, 0:00:00.451846, 1160324.54
9, 9.9662, 4.7866, 8.3916e-06, 0:00:00.442113, 1185868.77
