0, 10.9550, 15.3813, 6.0000e-06, 0:00:08.594004, 61006.26
1, 10.6321, 11.6843, 1.2000e-05, 0:00:08.545965, 61349.19
2, 10.2757, 7.7461, 1.8000e-05, 0:00:08.625051, 60786.66
3, 9.9982, 5.1741, 2.4000e-05, 0:00:08.659789, 60542.81
4, 9.8223, 3.5946, 3.0000e-05, 0:00:08.624087, 60793.45
5, 9.7045, 2.8614, 3.6000e-05, 0:00:08.535744, 61422.65
6, 9.6429, 2.4919, 4.2000e-05, 0:00:08.462319, 61955.59
7, 9.6102, 2.3809, 4.8000e-05, 0:00:08.427260, 62213.34
8, 9.5534, 2.2711, 5.4000e-05, 0:00:08.403316, 62390.61
9, 9.5258, 2.2500, 6.0000e-05, 0:00:08.398049, 62429.74
10, 9.4553, 2.1853, 6.6000e-05, 0:00:08.401319, 62405.44
