0, 10.9550, 15.1607, 8.3916e-07, 0:00:19.809888, 26465.97
1, 10.9029, 14.8829, 1.6783e-06, 0:00:00.434479, 1206705.04
2, 10.8052, 14.4618, 2.5175e-06, 0:00:00.438979, 1194335.04
3, 10.6645, 13.0494, 3.3566e-06, 0:00:00.458845, 1142625.51
4, 10.5222, 10.5424, 4.1958e-06, 0:00:00.440339, 1190646.30
5, 10.3802, 8.9316, 5.0350e-06, 0:00:00.454368, 1153884.08
6, 10.2612, 7.5797, 5.8741e-06, 0:00:00.446702, 1173686.26
7, 10.1517, 6.5876, 6.7133e-06, 0:00:00.445063, 1178008.51
8, 10.0414, 5.5337, 7.5524e-06, 0:00:00.451409, 1161447.82
9, 9.9662, 4.7866, 8.3916e-06, 0:00:00.439920, 1191780.32
10, 9.8814, 3.9160, 9.2308e-06, 0:00:00.442936, 1183665.36
11, 9.8339, 3.4304, 1.0070e-05, 0:00:00.438571, 1195446.12
12, 9.7871, 3.0883, 1.0909e-05, 0:00:00.438888, 1194582.67
13, 9.7511, 2.7953, 1.1748e-05, 0:00:00.445031, 1178093.21
14, 9.6921, 2.6235, 1.2587e-05, 0:00:00.444782, 1178752.74
15, 9.6701, 2.5031, 1.3427e-05, 0:00:00.445445, 1176998.28
16, 9.6573, 2.3705, 1.4266e-05, 0:00:00.440920, 1189077.38
17, 9.6342, 2.3767, 1.5105e-05, 0:00:00.444352, 1179893.42
18, 9.6846, 2.4042, 1.5944e-05, 0:00:00.445066, 1178000.57
19, 9.6812, 2.7829, 1.6783e-05, 0:00:00.444693, 1178988.65
20, 9.5811, 2.3655, 1.7622e-05, 0:00:00.441085, 1188632.58
21, 9.5494, 2.4153, 1.8462e-05, 0:00:00.441845, 1186588.06
22, 9.5370, 2.4058, 1.9301e-05, 0:00:00.442488, 1184863.77
23, 9.5280, 2.3079, 2.0140e-05, 0:00:00.447894, 1170562.68
24, 9.4677, 2.2749, 2.0979e-05, 0:00:00.441812, 1186676.69
25, 9.4339, 2.2777, 2.1818e-05, 0:00:00.443903, 1181086.86
26, 9.4169, 2.0783, 2.2657e-05, 0:00:00.449061, 1167520.67
27, 9.3723, 2.0238, 2.3497e-05, 0:00:00.445935, 1175704.98
28, 9.3455, 2.1836, 2.4336e-05, 0:00:00.451260, 1161831.32
